scenario;region;sector;subsector;technology;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;basin_id;sector_name;subRegion
NDC_W;OR;water_td_irr_GreatBasin_W;GreatBasin;GreatBasin;0.00167828;0.00141821;0.00144707;0.00142581;0.00149629;0.00164198;0.00163772;0.00186719;0.00203665;0.00218888;0.00163746;km^3;222;Irrigation;Great
NDC_W;OR;water_td_irr_UsaPacNW_W;UsaPacNW;UsaPacNW;2.32438;2.3466;2.41503;2.40508;2.49016;2.71257;3.09341;3.52346;3.87958;4.29449;4.21502;km^3;229;Irrigation;Pacific_Northwest
NDC_W;OR;water_td_irr_UsaPacNW_W;UsaPacNW;desalination;0;0;0;0;0;0;0;0;0;0;1.92E-10;km^3;229;Irrigation;Pacific_Northwest
NDC_W;OR;water_td_muni_W;California;California;0.0169219;0.0192632;0.0190395;0.020309;0.0218886;0.0221455;0.0100906;0.00148678;1.50E-04;1.04E-05;5.97E-07;km^3;217;Municipal;California_River
NDC_W;OR;water_td_muni_W;California;desalination;0;0;3.88E-10;1.96E-07;3.42E-05;9.63E-04;0.0138856;0.0231862;0.025239;0.0260315;0.0239339;km^3;217;Municipal;California_River
NDC_W;OR;water_td_muni_W;GreatBasin;GreatBasin;5.01E-05;5.70E-05;5.64E-05;6.01E-05;6.49E-05;6.84E-05;7.10E-05;7.31E-05;7.52E-05;7.71E-05;6.14E-05;km^3;222;Municipal;Great
NDC_W;OR;water_td_muni_W;GreatBasin;desalination;0;0;0;0;0;0;0;0;0;0;9.46E-06;km^3;222;Municipal;Great
NDC_W;OR;water_td_muni_W;UsaPacNW;UsaPacNW;0.720804;0.820536;0.811007;0.865091;0.933825;0.984333;1.02129;1.05097;1.08145;1.10928;1.01656;km^3;229;Municipal;Pacific_Northwest
NDC_W;OR;water_td_muni_W;UsaPacNW;desalination;0;0;0;0;0;0;0;0;0;0;0.00295945;km^3;229;Municipal;Pacific_Northwest
NDC_W;OR;water_td_pri_W;California;California;3.61E-05;5.53E-04;2.00E-04;3.41E-04;3.42E-04;3.23E-04;9.68E-05;1.07E-05;7.70E-07;3.23E-08;9.23E-10;km^3;217;Mining;California_River
NDC_W;OR;water_td_pri_W;California;desalination;0;0;0;3.29E-09;5.35E-07;1.40E-05;1.33E-04;1.67E-04;1.30E-04;8.10E-05;3.70E-05;km^3;217;Mining;California_River
NDC_W;OR;water_td_pri_W;GreatBasin;GreatBasin;9.22E-07;1.41E-05;5.09E-06;8.71E-06;8.74E-06;8.60E-06;5.87E-06;4.54E-06;3.33E-06;2.07E-06;8.19E-07;km^3;222;Mining;Great
NDC_W;OR;water_td_pri_W;GreatBasin;desalination;0;0;0;0;0;0;0;0;0;0;1.26E-07;km^3;222;Mining;Great
NDC_W;OR;water_td_pri_W;UsaPacNW;UsaPacNW;0.00162646;0.0248779;0.00897922;0.0153613;0.0154162;0.0151571;0.010357;0.00800187;0.00587996;0.003647;0.00166163;km^3;229;Mining;Pacific_Northwest
NDC_W;OR;water_td_pri_W;UsaPacNW;desalination;0;0;0;0;0;0;0;0;0;0;4.84E-06;km^3;229;Mining;Pacific_Northwest
NDC_W;PA;water_td_an_W;GreatLakes;GreatLakes;1.42E-04;2.05E-04;1.98E-04;1.49E-04;1.58E-04;1.67E-04;1.70E-04;1.79E-04;1.89E-04;1.98E-04;2.01E-04;km^3;227;Livestock;Great_Lakes
NDC_W;PA;water_td_an_W;OhioR;OhioR;0.0081299;0.011733;0.0113164;0.00853767;0.00904524;0.00958773;0.00971435;0.010263;0.0108066;0.0113327;0.0115385;km^3;228;Livestock;Ohio_River
NDC_W;PA;water_td_an_W;UsaCstE;UsaCstE;0.039964;0.0576759;0.055628;0.0419685;0.0444635;0.0471303;0.0477527;0.0504497;0.0531218;0.0557079;0.0567195;km^3;233;Livestock;Mid_Atlantic
NDC_W;PA;water_td_elec_W;GreatLakes;GreatLakes;0.131005;0.158159;0.14963;0.119032;0.102019;0.0993245;0.0663028;0.0587723;0.0432435;0.0244407;0.0118169;km^3;227;Electricity;Great_Lakes
NDC_W;PA;water_td_elec_W;OhioR;OhioR;2.60417;3.14394;2.97439;2.36615;2.02796;1.9744;1.31799;1.16829;0.859609;0.48584;0.234901;km^3;228;Electricity;Ohio_River
NDC_W;PA;water_td_elec_W;UsaCstE;UsaCstE;5.1763;6.24922;5.91219;4.70319;4.03097;3.92452;2.61977;2.32222;1.70865;0.965705;0.466913;km^3;233;Electricity;Mid_Atlantic
NDC_W;PA;water_td_ind_W;GreatLakes;GreatLakes;0.0258507;0.0106396;0.0119682;0.00890648;0.00921118;0.00983683;0.00915673;0.00978369;0.0103984;0.0109757;0.0114992;km^3;227;Manufacturing;Great_Lakes
NDC_W;PA;water_td_ind_W;OhioR;OhioR;0.85332;0.351208;0.395064;0.293999;0.304057;0.32471;0.30226;0.322956;0.343246;0.362303;0.379585;km^3;228;Manufacturing;Ohio_River
NDC_W;PA;water_td_ind_W;UsaCstE;UsaCstE;1.70572;0.702037;0.7897;0.587681;0.607786;0.649069;0.604193;0.645562;0.686121;0.724214;0.75876;km^3;233;Manufacturing;Mid_Atlantic
NDC_W;PA;water_td_irr_GreatLakes_W;GreatLakes;GreatLakes;6.84E-04;7.04E-04;7.70E-04;8.24E-04;8.59E-04;8.91E-04;9.17E-04;9.82E-04;0.00104941;0.00113221;0.00127174;km^3;227;Irrigation;Great_Lakes
NDC_W;PA;water_td_irr_OhioR_W;OhioR;OhioR;0.015669;0.00537982;0.00562643;0.00622617;0.00648243;0.00665611;0.00749516;0.00806999;0.0086598;0.00941649;0.0061266;km^3;228;Irrigation;Ohio_River
NDC_W;PA;water_td_irr_UsaCstE_W;UsaCstE;UsaCstE;0.108018;0.11437;0.0946009;0.0991012;0.10371;0.100573;0.105567;0.109491;0.111417;0.110046;0.0968174;km^3;233;Irrigation;Mid_Atlantic
NDC_W;PA;water_td_muni_W;GreatLakes;GreatLakes;0.029434;0.0247039;0.0256034;0.0252002;0.0255069;0.0250514;0.0257794;0.0258194;0.0256104;0.024812;0.02008;km^3;227;Municipal;Great_Lakes
NDC_W;PA;water_td_muni_W;OhioR;OhioR;0.820353;0.688519;0.713589;0.702351;0.710901;0.698206;0.718496;0.71961;0.713784;0.691533;0.559647;km^3;228;Municipal;Ohio_River
NDC_W;PA;water_td_muni_W;UsaCstE;UsaCstE;1.73198;1.45364;1.50657;1.48285;1.5009;1.4741;1.51693;1.51929;1.50698;1.46001;1.18156;km^3;233;Municipal;Mid_Atlantic
NDC_W;PA;water_td_pri_W;GreatLakes;GreatLakes;0.00573696;0.00322653;0.00139692;0.00128853;0.00129314;0.0012714;8.69E-04;6.71E-04;4.93E-04;3.06E-04;1.40E-04;km^3;227;Mining;Great_Lakes
NDC_W;PA;water_td_pri_W;OhioR;OhioR;0.0872239;0.0490556;0.0212386;0.0195906;0.0196607;0.0193302;0.0132086;0.010205;0.00749887;0.00465111;0.00212529;km^3;228;Mining;Ohio_River
NDC_W;PA;water_td_pri_W;UsaCstE;UsaCstE;0.177561;0.0998619;0.0432351;0.0398804;0.0400229;0.0393503;0.0268885;0.0207742;0.0152653;0.00946821;0.00432643;km^3;233;Mining;Mid_Atlantic
NDC_W;RI;water_td_an_W;UsaCstNE;UsaCstNE;1.54E-04;2.14E-04;2.31E-04;1.54E-04;1.63E-04;1.73E-04;1.75E-04;1.85E-04;1.95E-04;2.04E-04;2.03E-04;km^3;232;Livestock;New_England
NDC_W;RI;water_td_an_W;UsaCstNE;desalination;0;0;0;0;0;0;0;0;0;0;5.19E-06;km^3;232;Livestock;New_England
NDC_W;RI;water_td_elec_W;UsaCstNE;UsaCstNE;0.012484;0.0590932;0.0890729;0.0787582;0.0607131;0.0541694;0.0199854;0.0156189;0.0106558;0.00719665;0.00616384;km^3;232;Electricity;New_England
NDC_W;RI;water_td_elec_W;UsaCstNE;desalination;0;0;0;0;0;0;0;0;0;0;1.58E-04;km^3;232;Electricity;New_England
NDC_W;RI;water_td_ind_W;UsaCstNE;UsaCstNE;0.016081;6.91E-04;0.0103891;0.00283213;0.00285049;0.00299002;0.00323905;0.00361895;0.00403592;0.00447121;0.00482649;km^3;232;Manufacturing;New_England
NDC_W;RI;water_td_ind_W;UsaCstNE;desalination;0;0;0;0;0;0;0;0;0;0;1.23E-04;km^3;232;Manufacturing;New_England
NDC_W;RI;water_td_irr_UsaCstNE_W;UsaCstNE;UsaCstNE;0.00624713;0.00629329;0.00530896;0.00522788;0.00549174;0.00708613;0.00942764;0.0120109;0.0138019;0.0157271;0.014387;km^3;232;Irrigation;New_England
NDC_W;RI;water_td_muni_W;UsaCstNE;UsaCstNE;0.147146;0.173575;0.160326;0.14372;0.14224;0.144209;0.149797;0.155804;0.162495;0.168725;0.145956;km^3;232;Municipal;New_England
NDC_W;RI;water_td_muni_W;UsaCstNE;desalination;0;0;0;0;0;0;0;0;0;0;0.00373384;km^3;232;Municipal;New_England
NDC_W;RI;water_td_pri_W;UsaCstNE;UsaCstNE;0.00724438;0.00271771;9.78E-04;0.00405991;0.00407442;0.00400594;0.00273731;0.00211486;0.00155404;9.64E-04;4.29E-04;km^3;232;Mining;New_England
NDC_W;RI;water_td_pri_W;UsaCstNE;desalination;0;0;0;0;0;0;0;0;0;0;1.10E-05;km^3;232;Mining;New_England
NDC_W;SC;water_td_an_W;TennR;TennR;9.01E-05;1.43E-04;1.73E-04;1.42E-04;1.50E-04;1.59E-04;1.61E-04;1.70E-04;1.79E-04;1.88E-04;1.92E-04;km^3;230;Livestock;Tennessee_River
NDC_W;SC;water_td_an_W;UsaCstSE;UsaCstSE;0.00795528;0.0126126;0.0152554;0.0125188;0.0132631;0.0140586;0.0142442;0.0150487;0.0158458;0.016561;6.09E-04;km^3;226;Livestock;South_Atlantic_Gulf
NDC_W;SC;water_td_an_W;UsaCstSE;desalination;0;0;0;0;0;0;0;0;0;5.62E-05;0.0163095;km^3;226;Livestock;South_Atlantic_Gulf
NDC_W;SC;water_td_elec_W;TennR;TennR;0.0309442;0.0405312;0.040052;0.0384749;0.0365684;0.0350962;0.0283708;0.0223992;0.0148873;0.0093397;0.00508275;km^3;230;Electricity;Tennessee_River
NDC_W;SC;water_td_elec_W;UsaCstSE;UsaCstSE;8.21883;10.7652;10.6379;10.219;9.71262;9.3216;7.53532;5.94925;3.95408;2.47225;0.0486248;km^3;226;Electricity;South_Atlantic_Gulf
NDC_W;SC;water_td_elec_W;UsaCstSE;desalination;0;0;0;0;0;0;0;2.65E-10;9.99E-10;0.00838944;1.30136;km^3;226;Electricity;South_Atlantic_Gulf
NDC_W;SC;water_td_ind_W;TennR;TennR;0.00551006;0.00365062;0.00338059;0.00249681;0.00271444;0.00290855;0.00273041;0.00289345;0.00304874;0.00319512;0.00334763;km^3;230;Manufacturing;Tennessee_River
NDC_W;SC;water_td_ind_W;UsaCstSE;UsaCstSE;0.867545;0.57478;0.532264;0.393117;0.427382;0.457944;0.429895;0.455567;0.480016;0.501362;0.0189846;km^3;226;Manufacturing;South_Atlantic_Gulf
NDC_W;SC;water_td_ind_W;UsaCstSE;desalination;0;0;0;0;0;0;0;0;1.21E-10;0.00170134;0.50809;km^3;226;Manufacturing;South_Atlantic_Gulf
NDC_W;SC;water_td_irr_TennR_W;TennR;TennR;2.64E-04;3.62E-04;4.32E-04;4.52E-04;4.83E-04;5.21E-04;6.16E-04;6.96E-04;7.80E-04;8.96E-04;0.0010535;km^3;230;Irrigation;Tennessee_River
NDC_W;SC;water_td_irr_UsaCstSE_W;UsaCstSE;UsaCstSE;0.0556014;0.105922;0.120737;0.124745;0.135042;0.146756;0.167236;0.181073;0.196773;0.204442;0.186664;km^3;226;Irrigation;South_Atlantic_Gulf
NDC_W;SC;water_td_irr_UsaCstSE_W;UsaCstSE;desalination;0;0;0;0;0;0;0;0;0;0;7.81E-08;km^3;226;Irrigation;South_Atlantic_Gulf
NDC_W;SC;water_td_muni_W;TennR;TennR;0.00307179;0.00523043;0.00495809;0.00507828;0.00534555;0.00553297;0.00569529;0.00581029;0.00591948;0.00540997;0.00482646;km^3;230;Municipal;Tennessee_River
NDC_W;SC;water_td_muni_W;UsaCstSE;UsaCstSE;0.625066;1.06432;1.0089;1.03336;1.08775;1.12588;1.15891;1.18231;1.20453;1.09713;0.0353746;km^3;226;Municipal;South_Atlantic_Gulf
NDC_W;SC;water_td_muni_W;UsaCstSE;desalination;0;0;0;0;0;0;0;0;3.04E-10;0.00372304;0.946742;km^3;226;Municipal;South_Atlantic_Gulf
NDC_W;SC;water_td_pri_W;TennR;TennR;2.23E-04;2.56E-04;1.59E-04;2.49E-04;2.50E-04;2.46E-04;1.68E-04;1.30E-04;9.53E-05;5.91E-05;2.70E-05;km^3;230;Mining;Tennessee_River
NDC_W;SC;water_td_pri_W;UsaCstSE;UsaCstSE;0.0123127;0.0141432;0.00880135;0.0137523;0.0138014;0.0135695;0.00927218;0.00716373;0.00526407;0.00325396;5.37E-05;km^3;226;Mining;South_Atlantic_Gulf
NDC_W;SC;water_td_pri_W;UsaCstSE;desalination;0;0;0;0;0;0;0;0;0;1.10E-05;0.00143818;km^3;226;Mining;South_Atlantic_Gulf
NDC_W;SD;water_td_an_W;MissouriR;MissouriR;0.0373744;0.0516378;0.0584509;0.0589686;0.0624743;0.0662213;0.0670958;0.0708853;0.0746398;0.0782735;0.0796948;km^3;223;Livestock;Missouri_River
NDC_W;SD;water_td_an_W;MissppRN;MissppRN;0.00130407;0.00180175;0.00203947;0.00205754;0.00217986;0.0023106;0.00234111;0.00247334;0.00260434;0.00273112;0.00278071;km^3;218;Livestock;Upper_Mississippi
NDC_W;SD;water_td_an_W;NelsonR;NelsonR;2.32E-04;3.20E-04;3.62E-04;3.66E-04;3.87E-04;4.11E-04;4.16E-04;4.39E-04;4.63E-04;4.85E-04;4.94E-04;km^3;23;Livestock;Saskatchewan_Nelson
NDC_W;SD;water_td_elec_W;MissouriR;MissouriR;0.155289;0.165724;0.18263;0.0861733;0.0849725;0.0846367;0.00296551;0.00262017;0.00243746;0.0030939;0.00333681;km^3;223;Electricity;Missouri_River
NDC_W;SD;water_td_elec_W;MissppRN;MissppRN;0.0108656;0.0115958;0.0127787;0.00602958;0.00594556;0.00592206;2.07E-04;1.83E-04;1.71E-04;2.16E-04;2.33E-04;km^3;218;Electricity;Upper_Mississippi
NDC_W;SD;water_td_elec_W;NelsonR;NelsonR;2.05E-04;2.19E-04;2.41E-04;1.14E-04;1.12E-04;1.12E-04;3.92E-06;3.46E-06;3.22E-06;4.09E-06;4.41E-06;km^3;23;Electricity;Saskatchewan_Nelson
NDC_W;SD;water_td_ind_W;MissouriR;MissouriR;0.0198569;0.00587316;0.0126253;0.0325488;0.0335809;0.0356157;0.0348098;0.0369991;0.0391515;0.0411505;0.0430503;km^3;223;Manufacturing;Missouri_River
NDC_W;SD;water_td_ind_W;MissppRN;MissppRN;6.51E-04;1.93E-04;4.14E-04;0.00106757;0.00110142;0.00116816;0.00114173;0.00121353;0.00128413;0.0013497;0.00141201;km^3;218;Manufacturing;Upper_Mississippi
NDC_W;SD;water_td_ind_W;NelsonR;NelsonR;9.04E-05;2.67E-05;5.75E-05;1.48E-04;1.53E-04;1.62E-04;1.58E-04;1.68E-04;1.78E-04;1.87E-04;1.96E-04;km^3;23;Manufacturing;Saskatchewan_Nelson
NDC_W;SD;water_td_irr_MissouriR_W;MissouriR;MissouriR;0.327656;0.347689;0.470643;0.530783;0.565179;0.583843;0.68194;0.661248;0.518439;0.337251;0.13596;km^3;223;Irrigation;Missouri_River
NDC_W;SD;water_td_irr_MissppRN_W;MissppRN;MissppRN;0.0196503;0.00571025;0.00883582;0.00980595;0.0101971;0.0104975;0.0112558;0.0119474;0.0126575;0.0134639;0.00878708;km^3;218;Irrigation;Upper_Mississippi
NDC_W;SD;water_td_irr_NelsonR_W;NelsonR;NelsonR;9.47E-04;8.98E-04;0.00125809;0.00138803;0.00144667;0.00148509;0.00158182;0.00168718;0.00180289;0.00194354;0.00213296;km^3;23;Irrigation;Saskatchewan_Nelson
NDC_W;SD;water_td_muni_W;MissouriR;MissouriR;0.113813;0.145165;0.173913;0.104029;0.106215;0.109;0.108021;0.0965773;0.0823927;0.0720787;0.0655721;km^3;223;Municipal;Missouri_River
NDC_W;SD;water_td_muni_W;MissppRN;MissppRN;0.00283328;0.00361377;0.00432945;0.00258972;0.00264414;0.00271347;0.00268909;0.00240422;0.00205111;0.00179435;0.00163237;km^3;218;Municipal;Upper_Mississippi
NDC_W;SD;water_td_muni_W;NelsonR;NelsonR;5.07E-04;6.47E-04;7.75E-04;4.64E-04;4.73E-04;4.86E-04;4.82E-04;4.31E-04;3.67E-04;3.21E-04;2.92E-04;km^3;23;Municipal;Saskatchewan_Nelson
NDC_W;SD;water_td_pri_W;MissouriR;MissouriR;0.0389344;0.0159977;0.0186116;0.0115515;0.0115928;0.0113979;0.00778834;0.00601731;0.00442166;0.0027425;0.00125316;km^3;223;Mining;Missouri_River
NDC_W;SD;water_td_pri_W;MissppRN;MissppRN;0.00142881;5.87E-04;6.83E-04;4.24E-04;4.25E-04;4.18E-04;2.86E-04;2.21E-04;1.62E-04;1.01E-04;4.60E-05;km^3;218;Mining;Upper_Mississippi
NDC_W;SD;water_td_pri_W;NelsonR;NelsonR;1.73E-04;7.12E-05;8.28E-05;5.14E-05;5.16E-05;5.07E-05;3.46E-05;2.68E-05;1.97E-05;1.22E-05;5.57E-06;km^3;23;Mining;Saskatchewan_Nelson
NDC_W;TN;water_td_an_W;MissppRS;MissppRS;0.0042856;0.00740774;0.00781818;0.006665;0.00706125;0.00748475;0.00758359;0.00801191;0.00843627;0.00884696;0.00900761;km^3;219;Livestock;Lower_Mississippi_River
NDC_W;TN;water_td_an_W;OhioR;OhioR;0.00568485;0.00982637;0.0103708;0.00884113;0.00936674;0.00992852;0.0100596;0.0106278;0.0111907;0.0117355;0.0119486;km^3;228;Livestock;Ohio_River
NDC_W;TN;water_td_an_W;TennR;TennR;0.00936407;0.016186;0.0170828;0.0145631;0.0154289;0.0163542;0.0165702;0.0175061;0.0184333;0.0193307;0.0196817;km^3;230;Livestock;Tennessee_River
NDC_W;TN;water_td_an_W;UsaCstSE;UsaCstSE;7.04E-06;1.22E-05;1.28E-05;1.09E-05;1.16E-05;1.23E-05;1.25E-05;1.32E-05;1.39E-05;1.45E-05;1.48E-05;km^3;226;Livestock;South_Atlantic_Gulf
NDC_W;TN;water_td_elec_W;MissppRS;MissppRS;1.83976;2.13484;1.66069;1.18577;0.797097;0.744652;0.043436;0.0462408;0.0504087;0.0540237;0.0571035;km^3;219;Electricity;Lower_Mississippi_River
NDC_W;TN;water_td_elec_W;OhioR;OhioR;2.72054;3.15688;2.45574;1.75345;1.1787;1.10115;0.0642308;0.0683784;0.0745416;0.0798873;0.0844415;km^3;228;Electricity;Ohio_River
NDC_W;TN;water_td_elec_W;TennR;TennR;3.63338;4.21613;3.27973;2.34179;1.5742;1.47063;0.0857826;0.0913217;0.099553;0.106692;0.112775;km^3;230;Electricity;Tennessee_River
NDC_W;TN;water_td_elec_W;UsaCstSE;UsaCstSE;0.00202775;0.00235297;0.00183038;0.00130693;8.79E-04;8.21E-04;4.79E-05;5.10E-05;5.56E-05;5.95E-05;6.29E-05;km^3;226;Electricity;South_Atlantic_Gulf
NDC_W;TN;water_td_ind_W;MissppRS;MissppRS;0.278002;0.246836;0.244592;0.231231;0.250388;0.27515;0.262124;0.278683;0.295504;0.311375;0.321878;km^3;219;Manufacturing;Lower_Mississippi_River
NDC_W;TN;water_td_ind_W;OhioR;OhioR;0.398081;0.353454;0.35024;0.331108;0.35854;0.393998;0.375345;0.399056;0.423143;0.44587;0.460909;km^3;228;Manufacturing;Ohio_River
NDC_W;TN;water_td_ind_W;TennR;TennR;0.542079;0.481308;0.476932;0.45088;0.488235;0.536519;0.511119;0.543407;0.576207;0.607154;0.627634;km^3;230;Manufacturing;Tennessee_River
NDC_W;TN;water_td_ind_W;UsaCstSE;UsaCstSE;3.71E-04;3.30E-04;3.27E-04;3.09E-04;3.34E-04;3.67E-04;3.50E-04;3.72E-04;3.95E-04;4.16E-04;4.30E-04;km^3;226;Manufacturing;South_Atlantic_Gulf
NDC_W;TN;water_td_irr_MissppRS_W;MissppRS;MissppRS;0.197057;0.336698;0.331032;0.350536;0.366139;0.379239;0.378961;0.325307;0.269617;0.194829;0.0892788;km^3;219;Irrigation;Lower_Mississippi_River
NDC_W;TN;water_td_irr_OhioR_W;OhioR;OhioR;0.0127836;0.00715515;0.00848805;0.00939282;0.00977941;0.0100414;0.0113072;0.0121744;0.0130642;0.0142057;0.00924261;km^3;228;Irrigation;Ohio_River
NDC_W;TN;water_td_irr_TennR_W;TennR;TennR;0.00562491;0.00520448;0.00550606;0.00575511;0.00615689;0.00664457;0.00785004;0.00886357;0.00993451;0.0114129;0.0134249;km^3;230;Irrigation;Tennessee_River
NDC_W;TN;water_td_irr_UsaCstSE_W;UsaCstSE;UsaCstSE;1.66E-05;3.24E-05;3.62E-05;3.74E-05;4.05E-05;4.41E-05;5.02E-05;5.44E-05;5.91E-05;6.14E-05;5.60E-05;km^3;226;Irrigation;South_Atlantic_Gulf
NDC_W;TN;water_td_muni_W;MissppRS;MissppRS;0.236339;0.297723;0.299856;0.279606;0.293959;0.308978;0.318474;0.310764;0.305068;0.294784;0.244824;km^3;219;Municipal;Lower_Mississippi_River
NDC_W;TN;water_td_muni_W;OhioR;OhioR;0.347252;0.437442;0.440576;0.410823;0.431912;0.453979;0.467931;0.456602;0.448233;0.433124;0.359718;km^3;228;Municipal;Ohio_River
NDC_W;TN;water_td_muni_W;TennR;TennR;0.458087;0.577064;0.581199;0.541949;0.569769;0.59888;0.617285;0.60234;0.5913;0.571368;0.474533;km^3;230;Municipal;Tennessee_River
NDC_W;TN;water_td_muni_W;UsaCstSE;UsaCstSE;5.58E-04;7.03E-04;7.08E-04;6.61E-04;6.94E-04;7.30E-04;7.52E-04;7.34E-04;7.21E-04;6.96E-04;5.78E-04;km^3;226;Municipal;South_Atlantic_Gulf
NDC_W;TN;water_td_pri_W;MissppRS;MissppRS;0.0215448;0.00767644;0.0034574;0.00970067;0.00973535;0.00957173;0.00654047;0.00505321;0.00371321;0.00230309;0.00105238;km^3;219;Mining;Lower_Mississippi_River
NDC_W;TN;water_td_pri_W;OhioR;OhioR;0.0330224;0.011766;0.00529928;0.0148686;0.0149217;0.0146709;0.0100248;0.00774523;0.00569137;0.00353003;0.00161302;km^3;228;Mining;Ohio_River
NDC_W;TN;water_td_pri_W;TennR;TennR;0.0421979;0.0150352;0.00677172;0.0189999;0.0190678;0.0187473;0.0128103;0.00989728;0.00727275;0.00451086;0.00206121;km^3;230;Mining;Tennessee_River
NDC_W;TN;water_td_pri_W;UsaCstSE;UsaCstSE;7.36E-05;2.62E-05;1.18E-05;3.31E-05;3.32E-05;3.27E-05;2.23E-05;1.73E-05;1.27E-05;7.87E-06;3.59E-06;km^3;226;Mining;South_Atlantic_Gulf
NDC_W;TX;water_td_an_W;ArkWhtRedR;ArkWhtRedR;0.057233;0.0803298;0.0917948;0.0977134;0.103514;0.109151;0.0972362;0.0317637;0.00346563;3.11E-04;2.99E-05;km^3;224;Livestock;Arkansas_White_Red
NDC_W;TX;water_td_an_W;ArkWhtRedR;desalination;0;0;0;7.38E-10;8.41E-06;5.80E-04;0.0139443;0.0856963;0.120216;0.129391;0.132028;km^3;224;Livestock;Arkansas_White_Red
NDC_W;TX;water_td_an_W;RioGrande;RioGrande;0.0228816;0.0321156;0.0366993;0.039065;0.041386;0.0438662;0.0444432;0.0469468;0.0494115;0.0517482;0.0521264;km^3;231;Livestock;Rio_Grande_River
NDC_W;TX;water_td_an_W;RioGrande;desalination;0;0;0;5.11E-07;1.94E-06;4.01E-06;6.43E-06;1.33E-05;3.59E-05;1.06E-04;6.70E-04;km^3;231;Livestock;Rio_Grande_River
NDC_W;TX;water_td_an_W;TexasCst;TexasCst;0.126876;0.178078;0.203494;0.216615;0.229493;0.243257;0.246468;0.240732;0.112495;0.0199037;0.00141585;km^3;225;Livestock;Texas_Gulf_Coast
NDC_W;TX;water_td_an_W;TexasCst;desalination;0;0;0;0;0;0;1.44E-06;0.0196575;0.161687;0.267625;0.291334;km^3;225;Livestock;Texas_Gulf_Coast
NDC_W;TX;water_td_elec_W;ArkWhtRedR;ArkWhtRedR;0.37995;0.501892;0.513866;0.443993;0.414182;0.41182;0.139263;0.047599;0.00546178;5.56E-04;5.17E-05;km^3;224;Electricity;Arkansas_White_Red
NDC_W;TX;water_td_elec_W;ArkWhtRedR;desalination;0;0;1.29E-10;3.35E-09;3.36E-05;0.00218956;0.0199712;0.128419;0.189458;0.231428;0.228441;km^3;224;Electricity;Arkansas_White_Red
NDC_W;TX;water_td_elec_W;RioGrande;RioGrande;0.858632;1.1342;1.16126;1.00335;0.936023;0.935516;0.359793;0.397662;0.440172;0.523176;0.50981;km^3;231;Electricity;Rio_Grande_River
NDC_W;TX;water_td_elec_W;RioGrande;desalination;0;0;1.84E-10;1.31E-05;4.40E-05;8.56E-05;5.21E-05;1.13E-04;3.19E-04;0.00107518;0.0065509;km^3;231;Electricity;Rio_Grande_River
NDC_W;TX;water_td_elec_W;TexasCst;TexasCst;5.38637;7.11509;7.28483;6.29428;5.87213;5.86921;2.25737;2.30694;1.13376;0.227657;0.0156662;km^3;225;Electricity;Texas_Gulf_Coast
NDC_W;TX;water_td_elec_W;TexasCst;desalination;0;1.16E-10;1.30E-10;0;2.38E-10;1.66E-09;1.32E-05;0.188378;1.62953;3.06107;3.22357;km^3;225;Electricity;Texas_Gulf_Coast
NDC_W;TX;water_td_ind_W;ArkWhtRedR;ArkWhtRedR;0.0685684;0.0967837;0.0527461;0.0250701;0.0272029;0.0298845;0.026029;0.00873727;9.76E-04;9.02E-05;9.32E-06;km^3;224;Manufacturing;Arkansas_White_Red
NDC_W;TX;water_td_ind_W;ArkWhtRedR;desalination;0;0;0;1.89E-10;2.21E-06;1.59E-04;0.00373273;0.0235726;0.0338702;0.0375569;0.0411809;km^3;224;Manufacturing;Arkansas_White_Red
NDC_W;TX;water_td_ind_W;RioGrande;RioGrande;0.164937;0.232808;0.126878;0.060304;0.0654373;0.072261;0.0715799;0.0776974;0.0837609;0.0903723;0.0978238;km^3;231;Manufacturing;Rio_Grande_River
NDC_W;TX;water_td_ind_W;RioGrande;desalination;0;0;0;7.89E-07;3.07E-06;6.61E-06;1.04E-05;2.21E-05;6.08E-05;1.86E-04;0.00125701;km^3;231;Manufacturing;Rio_Grande_River
NDC_W;TX;water_td_ind_W;TexasCst;TexasCst;0.987196;1.39342;0.759399;0.360941;0.391679;0.432542;0.428485;0.430056;0.205842;0.0375201;0.0028681;km^3;225;Manufacturing;Texas_Gulf_Coast
NDC_W;TX;water_td_ind_W;TexasCst;desalination;0;0;0;0;0;1.22E-10;2.51E-06;0.0351171;0.295854;0.504495;0.590158;km^3;225;Manufacturing;Texas_Gulf_Coast
NDC_W;TX;water_td_irr_ArkWhtRedR_W;ArkWhtRedR;ArkWhtRedR;3.01242;4.11687;3.8737;4.20888;4.13371;3.87396;4.07571;3.70879;2.98374;2.03153;0.78113;km^3;224;Irrigation;Arkansas_White_Red
NDC_W;TX;water_td_irr_ArkWhtRedR_W;ArkWhtRedR;desalination;0;0;0;0;0;3.22E-10;9.13E-09;1.56E-07;1.62E-06;1.32E-05;5.39E-05;km^3;224;Irrigation;Arkansas_White_Red
NDC_W;TX;water_td_irr_RioGrande_W;RioGrande;RioGrande;0.394866;0.372457;0.34286;0.358129;0.37457;0.453762;0.612821;0.772163;0.891081;1.01383;1.13664;km^3;231;Irrigation;Rio_Grande_River
