scenario;region;sector;subsector;output;technology;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;basin;region_id;subRegion;basin_name
CO2B_W;USA;Vegetables;Vegetables_UsaColoRS;Vegetables;Vegetables_UsaColoRS_IRR_hi;0.489745;0.610501;0.584618;0.613838;0.663036;0.734753;0.828761;0.976798;1.16166;1.48963;2.00252;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Vegetables;Vegetables_UsaColoRS;Vegetables;Vegetables_UsaColoRS_IRR_lo;0.326497;0.407001;0.389745;0.409225;0.4382;0.472819;0.511468;0.551022;0.592919;0.647257;0.739865;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Vegetables;Vegetables_UsaColoRS;Vegetables;Vegetables_UsaColoRS_RFD_hi;0.0019189;0.0023922;0.0022907;0.0024052;0.00264431;0.00295903;0.00335837;0.00398596;0.00478074;0.00624872;0.00895821;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Vegetables;Vegetables_UsaColoRS;Vegetables;Vegetables_UsaColoRS_RFD_lo;0.0012793;0.0015948;0.0015271;0.0016035;0.00172508;0.00186531;0.00201961;0.00217497;0.00233737;0.00254027;0.00285573;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Vegetables;Vegetables_UsaCstE;Vegetables;Vegetables_UsaCstE_IRR_hi;0.232721;0.290103;0.277804;0.291689;0.311765;0.308199;0.311231;0.319196;0.332753;0.340017;0.32129;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstE;Vegetables;Vegetables_UsaCstE_IRR_lo;0.155148;0.193402;0.185203;0.194459;0.203402;0.20504;0.205356;0.198442;0.19578;0.187689;0.190173;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstE;Vegetables;Vegetables_UsaCstE_RFD_hi;0.302878;0.377558;0.361551;0.379622;0.405863;0.431191;0.455755;0.486505;0.536774;0.614631;0.788699;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstE;Vegetables;Vegetables_UsaCstE_RFD_lo;0.201919;0.251706;0.241034;0.253081;0.26474;0.271857;0.275143;0.266736;0.263578;0.251226;0.253138;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstNE;Vegetables;Vegetables_UsaCstNE_IRR_hi;0.0145498;0.0181375;0.0173685;0.0182366;0.0196631;0.0210481;0.0217185;0.0234903;0.0267173;0.0323686;0.037697;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstNE;Vegetables;Vegetables_UsaCstNE_IRR_lo;0.0096999;0.0120916;0.011579;0.0121577;0.0128216;0.0132738;0.0132291;0.0130246;0.0132584;0.0134127;0.0144093;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstNE;Vegetables;Vegetables_UsaCstNE_RFD_hi;0.034124;0.042538;0.0407344;0.0427705;0.0461162;0.0493643;0.0510007;0.0552209;0.0628786;0.0763466;0.102337;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstNE;Vegetables;Vegetables_UsaCstNE_RFD_lo;0.0227493;0.0283587;0.0271563;0.0285137;0.0300707;0.0311314;0.0310655;0.0306181;0.0312032;0.0316341;0.0334261;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstSE;Vegetables;Vegetables_UsaCstSE_IRR_hi;0.774899;0.965965;0.925012;0.971245;1.04928;1.14228;1.2552;1.403;1.61317;1.54334;1.35265;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstSE;Vegetables;Vegetables_UsaCstSE_IRR_lo;0.516599;0.643977;0.616674;0.647496;0.684598;0.721359;0.756151;0.768236;0.793577;0.768803;0.762724;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstSE;Vegetables;Vegetables_UsaCstSE_RFD_hi;0.735274;0.91657;0.877711;0.92158;0.996029;1.08704;1.19708;1.34056;1.54446;1.8159;2.29435;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Vegetables;Vegetables_UsaCstSE;Vegetables;Vegetables_UsaCstSE_RFD_lo;0.490183;0.611047;0.585141;0.614386;0.649659;0.684957;0.7185;0.730233;0.754431;0.738121;0.732119;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Vegetables;Vegetables_UsaPacNW;Vegetables;Vegetables_UsaPacNW_IRR_hi;0.887696;1.10657;1.05966;1.11262;1.20648;1.31381;1.43976;1.62911;1.89784;2.40736;2.83061;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Vegetables;Vegetables_UsaPacNW;Vegetables;Vegetables_UsaPacNW_IRR_lo;0.591797;0.737716;0.70644;0.741748;0.786874;0.828084;0.867959;0.892065;0.931349;0.984251;1.0339;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Vegetables;Vegetables_UsaPacNW;Vegetables;Vegetables_UsaPacNW_RFD_hi;0.0364127;0.0453908;0.0434665;0.0456388;0.0494887;0.0538916;0.059083;0.0668784;0.0779437;0.0989717;0.130363;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Vegetables;Vegetables_UsaPacNW;Vegetables;Vegetables_UsaPacNW_RFD_lo;0.0242752;0.0302605;0.0289777;0.0304259;0.0322769;0.0339674;0.0356181;0.0366207;0.0382484;0.0404503;0.0418712;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Wheat;Wheat_ArkWhtRedR;Wheat;Wheat_ArkWhtRedR_IRR_hi;0.988122;0.937775;1.00283;0.928028;0.83444;0.719055;0.571504;0.364373;0.129414;3.42408E-10;1.79343E-10;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Wheat;Wheat_ArkWhtRedR;Wheat;Wheat_ArkWhtRedR_IRR_lo;0.658748;0.625183;0.668555;0.618685;0.615151;0.59567;0.541705;0.424257;0.204838;9.08618E-10;1.02969E-09;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Wheat;Wheat_ArkWhtRedR;Wheat;Wheat_ArkWhtRedR_RFD_hi;6.55868;6.2245;6.65631;6.1598;7.1871;8.38037;9.09982;9.81012;10.7327;11.523;12.206;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Wheat;Wheat_ArkWhtRedR;Wheat;Wheat_ArkWhtRedR_RFD_lo;4.37245;4.14966;4.43754;4.10653;4.60951;5.12624;5.47026;5.58373;5.75913;5.83752;6.03346;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Wheat;Wheat_California;Wheat;Wheat_California_IRR_hi;0.583467;0.553738;0.592152;0.547982;0.500327;0.45007;0.353228;0.283992;0.197113;0.0714964;1.00446E-10;Mt;California;217;California_River;California River
CO2B_W;USA;Wheat;Wheat_California;Wheat;Wheat_California_IRR_lo;0.388978;0.369158;0.394768;0.365321;0.354021;0.338978;0.300066;0.264728;0.213274;0.104406;2.48216E-10;Mt;California;217;California_River;California River
CO2B_W;USA;Wheat;Wheat_California;Wheat;Wheat_California_RFD_hi;0.141537;0.134325;0.143644;0.132929;0.148319;0.164969;0.169288;0.175334;0.179307;0.16222;0.127792;Mt;California;217;California_River;California River
CO2B_W;USA;Wheat;Wheat_California;Wheat;Wheat_California_RFD_lo;0.0943578;0.08955;0.0957624;0.0886193;0.0951255;0.100911;0.101766;0.0997967;0.0962157;0.0821797;0.063168;Mt;California;217;California_River;California River
CO2B_W;USA;Wheat;Wheat_FraserR;Wheat;Wheat_FraserR_IRR_hi;0.0000173;0.0000165;0.0000176;0.0000163;1.59073E-05;1.55315E-05;1.34203E-05;0.000012678;0.000012271;1.11671E-05;1.08404E-05;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Wheat;Wheat_FraserR;Wheat;Wheat_FraserR_IRR_lo;0.0000115;0.000011;0.0000117;0.0000108;1.07075E-05;0.000010498;9.32224E-06;8.55845E-06;8.02777E-06;7.09301E-06;6.8672E-06;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Wheat;Wheat_FraserR;Wheat;Wheat_FraserR_RFD_hi;0.0000338;0.0000321;0.0000343;0.0000318;3.56393E-05;3.94625E-05;3.83883E-05;3.83001E-05;3.91138E-05;3.76946E-05;3.81868E-05;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Wheat;Wheat_FraserR;Wheat;Wheat_FraserR_RFD_lo;0.0000226;0.0000214;0.0000229;0.0000212;2.28576E-05;0.000024139;2.30767E-05;2.17997E-05;2.09883E-05;1.90959E-05;1.88758E-05;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Wheat;Wheat_GreatBasin;Wheat;Wheat_GreatBasin_IRR_hi;0.0786376;0.0746308;0.0798082;0.0738551;0.0741812;0.0753435;0.0704763;0.0707595;0.0715918;0.0688675;0.0285873;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Wheat;Wheat_GreatBasin;Wheat;Wheat_GreatBasin_IRR_lo;0.0524251;0.0497539;0.0532055;0.0492367;0.0502316;0.0512286;0.0492307;0.048054;0.0471402;0.0440708;0.0299656;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Wheat;Wheat_GreatBasin;Wheat;Wheat_GreatBasin_RFD_hi;0.0896002;0.0850349;0.0909341;0.084151;0.0970605;0.111797;0.117447;0.124307;0.132453;0.134466;0.130064;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Wheat;Wheat_GreatBasin;Wheat;Wheat_GreatBasin_RFD_lo;0.0597335;0.0566899;0.0606227;0.0561007;0.0622506;0.0683859;0.070602;0.0707532;0.0710737;0.0681198;0.0642909;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Wheat;Wheat_GreatLakes;Wheat;Wheat_GreatLakes_IRR_hi;0.0554078;0.0525846;0.0562326;0.0520381;0.0515101;0.0515709;0.0477875;0.0447198;0.0433096;0.0390988;0.0368875;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Wheat;Wheat_GreatLakes;Wheat;Wheat_GreatLakes_IRR_lo;0.0369385;0.0350564;0.0374884;0.034692;0.0348797;0.0350643;0.0333807;0.0303681;0.0285126;0.0250004;0.0235246;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Wheat;Wheat_GreatLakes;Wheat;Wheat_GreatLakes_RFD_hi;1.28262;1.21727;1.30171;1.20461;1.36926;1.55464;1.61797;1.59614;1.62779;1.54977;1.52611;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Wheat;Wheat_GreatLakes;Wheat;Wheat_GreatLakes_RFD_lo;0.85508;0.811511;0.867809;0.803076;0.878187;0.950966;0.972623;0.908489;0.873467;0.785104;0.754357;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Wheat;Wheat_MexCstNW;Wheat;Wheat_MexCstNW_IRR_hi;0.0010835;0.0010283;0.0010996;0.0010176;0.000897886;0.000786834;0.000698046;0.000702324;0.000716628;0.00070459;0.000660703;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Wheat;Wheat_MexCstNW;Wheat;Wheat_MexCstNW_IRR_lo;0.0007223;0.0006855;0.0007331;0.0006784;0.000637013;0.000593623;0.000553542;0.000548097;0.000547591;0.000530314;0.000505612;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Wheat;Wheat_MexCstNW;Wheat;Wheat_MexCstNW_RFD_hi;0.000013;0.0000123;0.0000132;0.0000122;1.32068E-05;1.42938E-05;1.48052E-05;1.59294E-05;1.72812E-05;1.81854E-05;1.83061E-05;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Wheat;Wheat_MexCstNW;Wheat;Wheat_MexCstNW_RFD_lo;0.0000086;0.0000082;0.0000088;0.0000081;8.43289E-06;8.7015E-06;8.85599E-06;9.01786E-06;9.21861E-06;9.15422E-06;8.9896E-06;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Wheat;Wheat_MissouriR;Wheat;Wheat_MissouriR_IRR_hi;0.47465;0.450465;0.481716;0.445783;0.449521;0.461625;0.423583;0.290083;0.0687422;1.21782E-10;0;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Wheat;Wheat_MissouriR;Wheat;Wheat_MissouriR_IRR_lo;0.316433;0.30031;0.321144;0.297189;0.305339;0.316603;0.311195;0.266504;0.107067;4.90025E-10;5.48465E-10;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Wheat;Wheat_MissouriR;Wheat;Wheat_MissouriR_RFD_hi;10.3184;9.79263;10.472;9.69085;11.2703;13.2281;14.4801;15.641;17.1478;18.2087;19.3789;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Wheat;Wheat_MissouriR;Wheat;Wheat_MissouriR_RFD_lo;6.87892;6.52842;6.98132;6.46057;7.22831;8.09159;8.70457;8.90256;9.20146;9.22445;9.57905;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Wheat;Wheat_MissppRN;Wheat;Wheat_MissppRN_IRR_hi;0.0086778;0.0082357;0.008807;0.00815;0.00808313;0.00824052;0.00789737;0.00741761;0.00716173;0.00632633;0.00458867;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRN;Wheat;Wheat_MissppRN_IRR_lo;0.0057852;0.0054904;0.0058714;0.0054334;0.00547353;0.00560306;0.00551662;0.0050372;0.00471502;0.00404579;0.00350311;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRN;Wheat;Wheat_MissppRN_RFD_hi;1.10918;1.05266;1.12569;1.04172;1.18643;1.37168;1.47413;1.4576;1.47981;1.37455;1.34144;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRN;Wheat;Wheat_MissppRN_RFD_lo;0.739453;0.701776;0.750461;0.694482;0.760928;0.839053;0.886158;0.829639;0.794059;0.696341;0.663077;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRS;Wheat;Wheat_MissppRS_IRR_hi;0.157399;0.149379;0.159742;0.147826;0.146548;0.147369;0.136559;0.127743;0.12157;0.10308;0.089544;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRS;Wheat;Wheat_MissppRS_IRR_lo;0.104932;0.0995858;0.106494;0.0985507;0.0992637;0.100288;0.0966132;0.0919945;0.0894975;0.0798562;0.077155;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRS;Wheat;Wheat_MissppRS_RFD_hi;1.02811;0.975728;1.04342;0.965587;1.09968;1.25509;1.32693;1.39521;1.50457;1.50493;1.62376;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Wheat;Wheat_MissppRS;Wheat;Wheat_MissppRS_RFD_lo;0.685409;0.650486;0.695612;0.643725;0.70529;0.767734;0.797672;0.794128;0.807345;0.762391;0.802627;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Wheat;Wheat_NelsonR;Wheat;Wheat_NelsonR_IRR_hi;0.0113085;0.0107324;0.0114769;0.0106208;0.010576;0.0105615;0.00999136;0.00958567;0.00949226;0.00891408;0.00855402;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Wheat;Wheat_NelsonR;Wheat;Wheat_NelsonR_IRR_lo;0.007539;0.0071549;0.0076513;0.0070806;0.00716157;0.00718107;0.00697928;0.00650947;0.00624925;0.0056999;0.0054553;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Wheat;Wheat_NelsonR;Wheat;Wheat_NelsonR_RFD_hi;3.79216;3.59894;3.84861;3.56153;4.07258;4.61213;4.90455;4.96395;5.18035;5.13872;5.14665;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Wheat;Wheat_NelsonR;Wheat;Wheat_NelsonR_RFD_lo;2.52811;2.39929;2.56574;2.37436;2.61198;2.82122;2.94832;2.82538;2.77976;2.60325;2.544;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Wheat;Wheat_OhioR;Wheat;Wheat_OhioR_IRR_hi;0.103801;0.0985123;0.105347;0.0974885;0.0967259;0.0978801;0.0928703;0.0884811;0.0868354;0.0790984;0.0620553;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Wheat;Wheat_OhioR;Wheat;Wheat_OhioR_IRR_lo;0.0692009;0.0656749;0.070231;0.0649923;0.0654975;0.0665515;0.0648725;0.0600856;0.0571682;0.0505804;0.0451176;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Wheat;Wheat_OhioR;Wheat;Wheat_OhioR_RFD_hi;1.17477;1.11491;1.19226;1.10333;1.25707;1.4426;1.53524;1.54013;1.58965;1.52317;1.49526;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Wheat;Wheat_OhioR;Wheat;Wheat_OhioR_RFD_lo;0.783182;0.743277;0.79484;0.735551;0.806236;0.882434;0.922895;0.876613;0.853003;0.771629;0.739113;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Wheat;Wheat_RioGrande;Wheat;Wheat_RioGrande_IRR_hi;0.0279831;0.0265573;0.0283997;0.0262812;0.0256687;0.0258067;0.0244091;0.0251282;0.0257581;0.0255768;0.0225735;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Wheat;Wheat_RioGrande;Wheat;Wheat_RioGrande_IRR_lo;0.0186554;0.0177049;0.0189331;0.0175208;0.0178065;0.0182613;0.0180138;0.0182866;0.0186169;0.018551;0.0176662;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Wheat;Wheat_RioGrande;Wheat;Wheat_RioGrande_RFD_hi;0.0325799;0.0309198;0.0330649;0.0305984;0.0355025;0.0414056;0.0449551;0.0496478;0.055264;0.0602412;0.0623866;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Wheat;Wheat_RioGrande;Wheat;Wheat_RioGrande_RFD_lo;0.0217199;0.0206132;0.0220432;0.020399;0.0227699;0.0253277;0.0270244;0.0282587;0.0296546;0.030518;0.030838;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Wheat;Wheat_TennR;Wheat;Wheat_TennR_IRR_hi;0.0011815;0.0011212;0.0011991;0.0011096;0.00112167;0.00114656;0.00109539;0.00111053;0.00114819;0.00114662;0.00111807;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Wheat;Wheat_TennR;Wheat;Wheat_TennR_IRR_lo;0.0007876;0.0007475;0.0007994;0.0007397;0.000759503;0.000779551;0.000765131;0.000754105;0.00075588;0.000733197;0.000713187;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Wheat;Wheat_TennR;Wheat;Wheat_TennR_RFD_hi;0.0824017;0.0782031;0.0836284;0.0773903;0.0898368;0.104141;0.111607;0.119152;0.129577;0.136149;0.138612;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Wheat;Wheat_TennR;Wheat;Wheat_TennR_RFD_lo;0.0549345;0.0521354;0.0557523;0.0515936;0.0576177;0.0637028;0.0670913;0.0678189;0.0695308;0.0689724;0.0685163;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Wheat;Wheat_TexasCst;Wheat;Wheat_TexasCst_IRR_hi;0.194544;0.184631;0.19744;0.182712;0.183007;0.187892;0.157033;0.0777611;0.0264152;0;0;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Wheat;Wheat_TexasCst;Wheat;Wheat_TexasCst_IRR_lo;0.129696;0.123087;0.131626;0.121808;0.125378;0.130045;0.12234;0.0871718;0.0413331;1.80197E-10;2.08016E-10;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Wheat;Wheat_TexasCst;Wheat;Wheat_TexasCst_RFD_hi;0.696895;0.661386;0.707269;0.654512;0.765198;0.898691;0.966663;1.03355;1.11371;1.1697;1.24383;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Wheat;Wheat_TexasCst;Wheat;Wheat_TexasCst_RFD_lo;0.464596;0.440924;0.471513;0.436341;0.490766;0.549726;0.581099;0.588274;0.597614;0.592563;0.614829;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Wheat;Wheat_UsaColoRN;Wheat;Wheat_UsaColoRN_IRR_hi;0.0068689;0.0065189;0.0069711;0.0064511;0.00652325;0.00664831;0.00607403;0.00597726;0.00595741;0.0055775;0.00109565;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRN;Wheat;Wheat_UsaColoRN_IRR_lo;0.0045793;0.0043459;0.0046474;0.0043007;0.00441716;0.00452033;0.00424286;0.00405903;0.00392212;0.0035668;0.00159091;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRN;Wheat;Wheat_UsaColoRN_RFD_hi;0.0355248;0.0337147;0.0360536;0.0333643;0.0387419;0.0447775;0.0461463;0.0480484;0.0506283;0.0503905;0.050819;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRN;Wheat;Wheat_UsaColoRN_RFD_lo;0.0236832;0.0224765;0.0240357;0.0222428;0.0248474;0.0273901;0.0277402;0.0273481;0.0271668;0.0255274;0.0251198;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRS;Wheat;Wheat_UsaColoRS_IRR_hi;0.174795;0.165889;0.177397;0.164164;0.147108;0.13983;0.126994;0.125725;0.123636;0.108454;0.057196;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRS;Wheat;Wheat_UsaColoRS_IRR_lo;0.11653;0.110592;0.118265;0.109443;0.104066;0.101683;0.0963154;0.0947981;0.0930738;0.0851648;0.0571459;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRS;Wheat;Wheat_UsaColoRS_RFD_hi;0.0048612;0.0046135;0.0049336;0.0045656;0.00499801;0.00557619;0.00582229;0.00625807;0.00673471;0.0068825;0.00577082;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Wheat;Wheat_UsaColoRS;Wheat;Wheat_UsaColoRS_RFD_lo;0.0032408;0.0030757;0.003289;0.0030437;0.00320548;0.00341089;0.00349996;0.00356192;0.00361376;0.00348658;0.00285248;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Wheat;Wheat_UsaCstE;Wheat;Wheat_UsaCstE_IRR_hi;0.0244868;0.0232391;0.0248512;0.0229976;0.0228463;0.022531;0.0206183;0.0195026;0.0189194;0.0170633;0.0149721;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Wheat;Wheat_UsaCstE;Wheat;Wheat_UsaCstE_IRR_lo;0.0163245;0.0154927;0.0165675;0.0153317;0.015471;0.0155024;0.0146794;0.0136012;0.0129364;0.0116116;0.0108244;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Wheat;Wheat_UsaCstE;Wheat;Wheat_UsaCstE_RFD_hi;0.608149;0.577162;0.617202;0.571163;0.651614;0.74095;0.769433;0.774754;0.802843;0.787791;0.788353;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Wheat;Wheat_UsaCstE;Wheat;Wheat_UsaCstE_RFD_lo;0.405433;0.384775;0.411468;0.380776;0.417918;0.453236;0.462536;0.440975;0.430802;0.399091;0.389685;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Wheat;Wheat_UsaCstNE;Wheat;Wheat_UsaCstNE_IRR_hi;0.0000088;0.0000083;0.0000089;0.0000083;8.31337E-06;8.27816E-06;7.58703E-06;7.35508E-06;7.41255E-06;7.27758E-06;7.05771E-06;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Wheat;Wheat_UsaCstNE;Wheat;Wheat_UsaCstNE_IRR_lo;0.0000058;0.0000055;0.000006;0.0000055;5.5965E-06;5.59594E-06;5.27076E-06;4.96568E-06;4.84989E-06;4.62307E-06;4.47569E-06;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Wheat;Wheat_UsaCstNE;Wheat;Wheat_UsaCstNE_RFD_hi;0.0006831;0.0006483;0.0006933;0.0006415;0.000737884;0.000833262;0.000859832;0.00088038;0.000936225;0.000973535;0.000986464;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Wheat;Wheat_UsaCstNE;Wheat;Wheat_UsaCstNE_RFD_lo;0.0004554;0.0004322;0.0004622;0.0004277;0.000473288;0.000509749;0.000516927;0.000501146;0.000502431;0.000493247;0.000487672;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Wheat;Wheat_UsaCstSE;Wheat;Wheat_UsaCstSE_IRR_hi;0.0533102;0.0505938;0.0541038;0.050068;0.0502512;0.0508353;0.0480929;0.0478813;0.0489109;0.0442447;0.0359173;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Wheat;Wheat_UsaCstSE;Wheat;Wheat_UsaCstSE_IRR_lo;0.0355401;0.0337292;0.0360692;0.0333787;0.0340312;0.0345922;0.0336381;0.0325752;0.0322803;0.0303187;0.0277427;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Wheat;Wheat_UsaCstSE;Wheat;Wheat_UsaCstSE_RFD_hi;0.871651;0.827238;0.884627;0.81864;0.943658;1.08364;1.15185;1.20938;1.30151;1.35756;1.37282;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Wheat;Wheat_UsaCstSE;Wheat;Wheat_UsaCstSE_RFD_lo;0.581101;0.551492;0.589751;0.54576;0.605223;0.66286;0.692421;0.688357;0.698383;0.687734;0.67859;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
