scenario;region;sector;input;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;end-use sector
Reference;MO;resid clothes washers;electricity;0;9.64E-04;9.64E-04;7.54E-04;6.50E-04;5.86E-04;5.24E-04;4.38E-04;4.68E-04;4.98E-04;5.27E-04;EJ;buildings
Reference;MO;resid computers;electricity;0;0.0017894;0.0039802;0.002856;0.00252816;0.00212382;0.0017847;0.0015049;0.00124969;0.00130798;0.00136514;EJ;buildings
Reference;MO;resid cooking;electricity;0.0024574;0.00280789;0.00319098;0.00271748;0.002916778;0.003174539;0.00347267;0.003750322;0.004037125;0.004226207;0.004415497;EJ;buildings
Reference;MO;resid cooking;gas;0.00364929;0.00489918;0.00311708;0.00114869;0.001075556;9.99E-04;8.94E-04;8.05E-04;7.11E-04;7.38E-04;7.58E-04;EJ;buildings
Reference;MO;resid cooking;refined liquids;1.91E-04;1.74E-04;5.67E-04;1.64E-04;1.53E-04;1.42E-04;1.24E-04;1.08E-04;9.28E-05;9.73E-05;1.03E-04;EJ;buildings
Reference;MO;resid cooling;electricity;0.0151353;0.0297901;0.0177237;0.0202383;0.021724852;0.022822534;0.023906605;0.025122676;0.026322752;0.02774396;0.029138474;EJ;buildings
Reference;MO;resid dishwashers;electricity;0;0.0026427;0.0029933;0.0024576;0.002516753;0.0025769;0.002614548;0.002664987;0.002714726;0.002865755;0.003012121;EJ;buildings
Reference;MO;resid freezers;electricity;0.00344032;0.00231244;0.00238335;0.00199928;0.002070298;0.00217431;0.002285615;0.002393604;0.002504642;0.002619974;0.002733433;EJ;buildings
Reference;MO;resid furnace fans;electricity;0;0.0016242;0.0037283;0.00282949;0.00264241;0.00249035;0.00237406;0.00228417;0.0021992;0.00230265;0.00240394;EJ;buildings
Reference;MO;resid heating;biomass;0.0112228;0.0199979;0.0264778;0.0147864;0.01381856;0.013375136;0.012697804;0.011872227;0.010921386;0.010054523;0.009320743;EJ;buildings
Reference;MO;resid heating;coal;0.0032477;3.38E-04;0;0;0;0;0;0;0;0;0;EJ;buildings
Reference;MO;resid heating;electricity;0.0039454;0.0050524;0.0109708;0.0142419;0.017027991;0.018865027;0.020944328;0.023465416;0.025930492;0.028477207;0.030797345;EJ;buildings
Reference;MO;resid heating;gas;0.0778147;0.0629097;0.0638723;0.0623902;0.05739767;0.053950811;0.049069465;0.043213761;0.037361345;0.03272993;0.029402217;EJ;buildings
Reference;MO;resid heating;refined liquids;0.011248;0.01032061;0.0130218;0.00672351;0.006127768;0.005695238;0.005022363;0.00415743;0.003222974;0.002370536;0.001668715;EJ;buildings
Reference;MO;resid hot water;electricity;0.00624933;0.0092219;0.0128447;0.014711;0.017462922;0.019964444;0.022359187;0.025037335;0.025844586;0.026641401;0.027711021;EJ;buildings
Reference;MO;resid hot water;gas;0.02778911;0.0335463;0.0308015;0.0252394;0.023076496;0.022043119;0.021180552;0.019239308;0.020289678;0.021313425;0.022048523;EJ;buildings
Reference;MO;resid hot water;refined liquids;0.002780311;0.0049306;0.0023028;0.0017098;0.001505748;0.001381229;0.001219657;9.23E-04;9.27E-04;9.38E-04;9.50E-04;EJ;buildings
Reference;MO;resid lighting;electricity;0.0152357;0.0200132;0.0201211;0.0124294;0.008324368;0.003276478;0.00293558;0.002942505;0.003089991;0.003229591;0.003369703;EJ;buildings
Reference;MO;resid other;electricity;0.0110582;0.0278038;0.0332514;0.0285984;0.0303013;0.0320028;0.0338316;0.0355433;0.0372855;0.0389891;0.0406863;EJ;buildings
Reference;MO;resid other;gas;0.0010733;0;0.0036411;0.0013128;9.36E-04;9.60E-04;0.00100977;0.00108779;0.00118135;0.00124178;0.0012809;EJ;buildings
Reference;MO;resid other;refined liquids;5.74E-04;8.45E-04;8.86E-04;2.91E-04;2.00E-04;2.04E-04;2.07E-04;2.22E-04;2.43E-04;2.60E-04;2.76E-04;EJ;buildings
Reference;MO;resid refrigerators;electricity;0.0115497;0.0108462;0.0114128;0.00938911;0.009660881;0.010090478;0.010539562;0.010983595;0.011439809;0.011967639;0.012486743;EJ;buildings
Reference;MO;resid televisions;electricity;0.004669;0.008231;0.0101993;0.00820555;0.00767012;0.00754281;0.00799695;0.00842907;0.00886976;0.00929113;0.00970317;EJ;buildings
Reference;MO;trn_aviation_intl;electricity;0;0;0;0;0;0;0;1.25E-09;1.01E-08;7.79E-08;5.66E-07;EJ;transportation
Reference;MO;trn_aviation_intl;hydrogen;0;0;0;0;0;0;0;1.44E-09;2.80E-08;4.02E-07;4.34E-06;EJ;transportation
Reference;MO;trn_aviation_intl;refined liquids;0.00800695;0.00792932;0.00369032;0.0038247;0.00393295;0.00381919;0.0037594;0.00375506;0.00399696;0.00423917;0.00447517;EJ;transportation
Reference;MO;trn_freight;electricity;0;0;0;0;0;1.62E-04;6.95E-04;0.00136191;0.00171845;0.00188969;0.00202596;EJ;transportation
Reference;MO;trn_freight;hydrogen;0;0;0;0;0;2.26E-04;8.52E-04;0.00168108;0.00213546;0.00236626;0.00254784;EJ;transportation
Reference;MO;trn_freight;refined liquids;0.009392398;0.012709399;0.0124425;0.0118671;0.0122819;0.012032689;0.01036366;0.00806166;0.0072768;0.00741361;0.00780744;EJ;transportation
Reference;MO;trn_freight_road;electricity;0;0;0;0;0;1.57E-04;1.00E-03;0.003362864;0.006406359;0.00929996;0.012204793;EJ;transportation
Reference;MO;trn_freight_road;hydrogen;0;0;0;0;0;5.83E-05;4.46E-04;0.001566538;0.003052124;0.004406154;0.005443515;EJ;transportation
Reference;MO;trn_freight_road;refined liquids;0.1417222;0.1922017;0.1884185;0.1797044;0.18780246;0.189199661;0.186648934;0.176515481;0.169553786;0.16527885;0.161521735;EJ;transportation
Reference;MO;trn_pass;electricity;0;5.72E-05;6.52E-05;8.40E-05;1.19E-04;1.57E-04;2.02E-04;3.23E-04;4.99E-04;8.26E-04;0.001431556;EJ;transportation
Reference;MO;trn_pass;hydrogen;0;0;0;0;0;0;0;2.04E-05;6.44E-05;1.88E-04;4.89E-04;EJ;transportation
Reference;MO;trn_pass;refined liquids;0.030995297;0.030840997;0.014631998;0.015120999;0.01556049;0.016336847;0.016770811;0.016883373;0.017883878;0.018542714;0.018523204;EJ;transportation
Reference;MO;trn_pass_road;electricity;0;0;0;0;0;1.68E-05;7.61E-05;2.14E-04;3.63E-04;4.64E-04;5.05E-04;EJ;transportation
Reference;MO;trn_pass_road;gas;0;9.61E-05;2.26E-04;3.38E-04;4.73E-04;4.56E-04;3.26E-04;2.25E-04;1.75E-04;1.41E-04;1.20E-04;EJ;transportation
Reference;MO;trn_pass_road;hydrogen;0;0;0;0;0;2.55E-05;1.09E-04;2.89E-04;4.60E-04;5.52E-04;5.60E-04;EJ;transportation
Reference;MO;trn_pass_road;refined liquids;0.00543492;0.0073708;0.00722572;0.00689154;0.010048717;0.011466912;0.009684049;0.007808061;0.006176442;0.00500381;0.004299169;EJ;transportation
Reference;MO;trn_pass_road_LDV;electricity;0;0;0;0;0;2.02E-04;3.28E-04;3.72E-04;4.20E-04;4.74E-04;5.31E-04;EJ;transportation
Reference;MO;trn_pass_road_LDV;refined liquids;9.24E-04;0.00115978;0.00115619;0.00113419;0.00111944;7.15E-04;5.49E-04;5.94E-04;6.47E-04;7.03E-04;7.57E-04;EJ;transportation
Reference;MO;trn_pass_road_LDV_4W;electricity;0;0;0;0;0;0.00398003;0.01799139;0.02882026;0.037238077;0.040760903;0.0425118;EJ;transportation
Reference;MO;trn_pass_road_LDV_4W;hydrogen;0;0;0;0;0;4.00E-04;0.003910717;0.006680676;0.009756708;0.012337702;0.015428267;EJ;transportation
Reference;MO;trn_pass_road_LDV_4W;refined liquids;0.262518381;0.329526676;0.328507977;0.322258878;0.308387419;0.275108182;0.221307323;0.184260774;0.158340113;0.15609585;0.15796748;EJ;transportation
Reference;MO;trn_shipping_intl;refined liquids;2.92E-04;1.59E-04;0;0;0;0;0;0;0;0;0;EJ;transportation
Reference;MS;cement;electricity;4.16E-04;5.71E-04;3.67E-04;3.67E-04;3.97E-04;4.27E-04;4.68E-04;5.01E-04;5.36E-04;5.70E-04;6.06E-04;EJ;industry
Reference;MS;comm cooking;electricity;3.63E-04;4.91E-04;0.001060113;3.58E-04;4.02E-04;4.72E-04;5.88E-04;6.99E-04;7.90E-04;8.72E-04;9.14E-04;EJ;buildings
Reference;MS;comm cooking;gas;0.001055013;0.002249;0.00386515;0.001999967;0.001961648;0.001933038;0.001903581;0.001851141;0.001836261;0.001818115;0.001863076;EJ;buildings
Reference;MS;comm cooling;electricity;0.0056398;0.007466211;0.0085128;0.008346367;0.008366118;0.00834272;0.008373487;0.008410982;0.008505934;0.008608419;0.008884111;EJ;buildings
Reference;MS;comm cooling;gas;1.40E-06;9.20E-05;4.94E-05;4.19E-05;4.11E-05;4.00E-05;3.86E-05;3.68E-05;3.55E-05;3.38E-05;3.44E-05;EJ;buildings
Reference;MS;comm heating;biomass;8.39E-04;8.40E-04;7.27E-04;1.67E-04;1.63E-04;1.70E-04;1.81E-04;1.94E-04;2.02E-04;2.07E-04;2.09E-04;EJ;buildings
Reference;MS;comm heating;coal;5.20E-06;0;0;0;0;0;0;0;0;0;0;EJ;buildings
Reference;MS;comm heating;electricity;6.27E-04;0.001228788;8.54E-04;0.001339876;0.00147676;0.001601893;0.001800176;0.002020411;0.002230393;0.002558504;0.002685165;EJ;buildings
Reference;MS;comm heating;gas;0.00778012;0.0116193;0.00937899;0.00784375;0.007274426;0.007002625;0.006815939;0.00665156;0.006537554;0.00617502;0.006327999;EJ;buildings
Reference;MS;comm heating;refined liquids;0.00381271;0.00230318;0.0026476;8.94E-04;8.37E-04;8.06E-04;7.38E-04;6.17E-04;4.72E-04;2.35E-04;1.81E-04;EJ;buildings
Reference;MS;comm hot water;electricity;0.00150709;9.51E-04;5.06E-04;0.0013761;0.001570803;0.001783436;0.002050592;0.002223363;0.002304566;0.002335069;0.002278576;EJ;buildings
Reference;MS;comm hot water;gas;0.00749647;0.0056386;0.00666447;0.006082;0.005974865;0.005920232;0.005989427;0.006129787;0.006410404;0.00669967;0.007085123;EJ;buildings
Reference;MS;comm hot water;refined liquids;1.79E-04;2.23E-04;5.30E-04;0.0012015;0.001146829;0.00109862;9.79E-04;7.64E-04;5.27E-04;2.44E-04;1.61E-04;EJ;buildings
Reference;MS;comm lighting;electricity;0.0093855;0.0133726;0.0090595;0.0107144;0.010072482;0.00927596;0.008202943;0.006760858;0.006849132;0.006999191;0.007194778;EJ;buildings
Reference;MS;comm non-building;electricity;0.0038543;0.0045175;0.0060811;0.0075203;0.00767758;0.00788681;0.00822824;0.00852975;0.00884108;0.00910652;0.0093602;EJ;buildings
Reference;MS;comm office;electricity;0.0019348;0.0025882;0.0047091;0.00343931;0.00320702;0.00333568;0.00352628;0.00369302;0.00386133;0.00400158;0.00413251;EJ;buildings
Reference;MS;comm other;electricity;0.0013418;0.0057275;0.0071401;0.0093517;0.0102704;0.0104384;0.0103964;0.00999717;0.00986229;0.00995559;0.0101166;EJ;buildings
Reference;MS;comm other;gas;8.89E-04;7.01E-04;4.74E-04;0.0030114;0.0026435;0.00262231;0.00259907;0.00248412;0.00244717;0.00246246;0.00248196;EJ;buildings
Reference;MS;comm other;refined liquids;6.79E-04;8.93E-04;0.0017985;0.0028;0.00248305;0.00278138;0.00355931;0.00469831;0.00550742;0.00593839;0.00627181;EJ;buildings
Reference;MS;comm refrigeration;electricity;6.15E-04;0.00592481;0.00727942;0.00497489;0.004790018;0.004714625;0.004710959;0.004638207;0.004811756;0.004959125;0.005099029;EJ;buildings
Reference;MS;comm ventilation;electricity;0.00138601;0.005605111;0.006529499;0.006276267;0.006372933;0.006546181;0.006766087;0.006984437;0.007143208;0.007264606;0.007214739;EJ;buildings
Reference;MS;other industrial energy use;biomass;0.0736992;0.0562757;0.0458731;0.0454976;0.048274629;0.050268526;0.052808079;0.055001038;0.057258534;0.059253952;0.060570084;EJ;industry
Reference;MS;other industrial energy use;coal;0.005589599;0.0022754;0.0023656;0.0020178;0.002133855;0.002205475;0.002295326;0.002373;0.002456971;0.00253415;0.002583317;EJ;industry
Reference;MS;other industrial energy use;electricity;0.0414996;0.0509677;0.0521278;0.0504281;0.0447111;0.04852962;0.05578263;0.06207618;0.06844006;0.07453344;0.08214515;EJ;industry
Reference;MS;other industrial energy use;gas;0.0794696;0.0750521;0.0956313;0.093741;0.099344769;0.102495519;0.106702618;0.110439974;0.114421783;0.117967076;0.119899311;EJ;industry
Reference;MS;other industrial energy use;hydrogen;0;0;0;0;0;3.90E-06;2.33E-05;4.14E-05;6.83E-05;1.02E-04;1.54E-04;EJ;industry
Reference;MS;other industrial energy use;refined liquids;0.026220299;0.0160942;0.0114099;0.0079973;0.008028616;0.008206625;0.00833474;0.008617849;0.009036239;0.009473501;0.009896069;EJ;industry
Reference;MS;other industrial feedstocks;refined liquids;0.0322638;0.0492956;0.0334084;0.0354091;0.035726;0.0374859;0.040264;0.0427356;0.0453258;0.0477684;0.0502027;EJ;industry
Reference;MS;process heat cement;biomass;3.07E-05;4.38E-05;2.84E-05;2.84E-05;3.42E-05;3.89E-05;4.54E-05;5.08E-05;5.53E-05;5.79E-05;5.84E-05;EJ;industry
Reference;MS;process heat cement;coal;0.00202433;0.00289108;0.00187616;0.00187616;0.002255351;0.002500699;0.002783804;0.002934017;0.003093162;0.003267003;0.0033998;EJ;industry
Reference;MS;process heat cement;gas;9.20E-05;1.31E-04;8.53E-05;8.53E-05;1.00E-04;1.08E-04;1.17E-04;1.19E-04;1.21E-04;1.25E-04;1.26E-04;EJ;industry
Reference;MS;process heat cement;hydrogen;0;0;0;0;0;1.59E-07;1.64E-06;4.05E-06;6.75E-06;7.69E-06;8.54E-06;EJ;industry
Reference;MS;process heat cement;refined liquids;9.20E-04;0.00131413;8.53E-04;8.53E-04;6.84E-04;6.57E-04;6.59E-04;7.05E-04;7.37E-04;7.61E-04;8.36E-04;EJ;industry
Reference;MS;resid clothes dryers;electricity;0.0018855;0.0030367;0.0026128;0.0021032;0.002129867;0.002203701;0.002336551;0.002433794;0.002607292;0.00276919;0.002928791;EJ;buildings
Reference;MS;resid clothes dryers;gas;3.17E-04;3.47E-04;2.42E-04;3.70E-04;3.69E-04;3.74E-04;3.86E-04;3.87E-04;4.10E-04;4.32E-04;4.53E-04;EJ;buildings
Reference;MS;resid clothes washers;electricity;0;4.20E-04;4.18E-04;3.11E-04;2.65E-04;2.36E-04;2.11E-04;1.76E-04;1.89E-04;2.01E-04;2.13E-04;EJ;buildings
Reference;MS;resid computers;electricity;0;7.80E-04;0.001728;0.00117712;0.00102402;8.51E-04;7.20E-04;6.07E-04;5.05E-04;5.29E-04;5.53E-04;EJ;buildings
Reference;MS;resid cooking;electricity;0.00110906;0.00122432;0.00138528;0.00112008;0.00121653;0.001354583;0.001550498;0.001724391;0.001910545;0.002006623;0.002103336;EJ;buildings
Reference;MS;resid cooking;gas;0.00107876;0.00104182;0.00104318;0.00155467;0.001486908;0.001426767;0.001355057;0.001288275;0.001217878;0.001264035;0.001306554;EJ;buildings
Reference;MS;resid cooking;refined liquids;1.33E-04;6.72E-05;4.64E-04;1.37E-04;1.31E-04;1.25E-04;1.16E-04;1.07E-04;9.86E-05;1.04E-04;1.11E-04;EJ;buildings
Reference;MS;resid cooling;electricity;0.0107533;0.0184029;0.016264;0.0151766;0.015921589;0.01650368;0.01744684;0.018346399;0.019293471;0.020363558;0.021426141;EJ;buildings
Reference;MS;resid dishwashers;electricity;0;0.0011523;0.0012995;0.0010129;0.001019111;0.001030148;0.00105189;0.001071604;0.001094617;0.001157175;0.001218419;EJ;buildings
Reference;MS;resid freezers;electricity;0.00155276;0.00100822;0.0010347;8.24E-04;8.41E-04;8.73E-04;9.23E-04;9.66E-04;0.001012583;0.001059796;0.001106985;EJ;buildings
Reference;MS;resid furnace fans;electricity;0;7.08E-04;0.0016186;0.00116624;0.00107017;9.97E-04;9.57E-04;9.21E-04;8.89E-04;9.31E-04;9.73E-04;EJ;buildings
Reference;MS;resid heating;biomass;0.00768128;0.00523321;0.00558722;0.0011409;0.001035536;9.73E-04;8.91E-04;7.88E-04;6.80E-04;5.84E-04;5.11E-04;EJ;buildings
Reference;MS;resid heating;electricity;0.003375688;0.003520112;0.00622771;0.00899607;0.009361707;0.009524493;0.009798692;0.010077877;0.010357021;0.010729177;0.011134227;EJ;buildings
Reference;MS;resid heating;gas;0.014649499;0.012480901;0.013601801;0.011831599;0.010621533;0.009791054;0.008674288;0.00731906;0.005965493;0.004851651;0.004052092;EJ;buildings
Reference;MS;resid heating;refined liquids;0.00508129;0.00379701;0.004489311;0.00223469;0.002000619;0.001839313;0.00161091;0.001329143;0.001043026;8.02E-04;6.29E-04;EJ;buildings
Reference;MS;resid hot water;electricity;0.0062741;0.00843722;0.0104594;0.0132046;0.014097145;0.015071284;0.016239489;0.017188186;0.017758671;0.018282396;0.018863428;EJ;buildings
Reference;MS;resid hot water;gas;0.008217368;0.009912522;0.010088989;0.006833056;0.006079689;0.005657493;0.005318683;0.004593782;0.004820679;0.005034668;0.005207303;EJ;buildings
Reference;MS;resid hot water;refined liquids;6.38E-04;0.0016331;0.0011378;7.30E-04;6.61E-04;6.50E-04;6.66E-04;7.05E-04;8.22E-04;9.72E-04;0.001165401;EJ;buildings
Reference;MS;resid lighting;electricity;0.0068766;0.0087259;0.008735189;0.005122989;0.00340816;0.00131553;0.001184691;0.001187911;0.001250275;0.001307525;0.001364829;EJ;buildings
Reference;MS;resid other;electricity;0.0049911;0.0121227;0.0144355;0.0117873;0.0125838;0.0131721;0.0140205;0.0147051;0.0154209;0.0161279;0.0168402;EJ;buildings
Reference;MS;resid other;gas;3.17E-04;0;0.0012185;0.0017767;0.0013831;0.00140879;0.00147863;0.00158445;0.00171893;0.0018058;0.00188481;EJ;buildings
Reference;MS;resid other;refined liquids;4.00E-04;3.25E-04;7.25E-04;2.44E-04;1.83E-04;1.85E-04;1.88E-04;2.00E-04;2.18E-04;2.33E-04;2.51E-04;EJ;buildings
Reference;MS;resid refrigerators;electricity;0.00521292;0.00472903;0.00495472;0.00386989;0.003923398;0.004053528;0.004254707;0.004431754;0.004625195;0.004841441;0.005057241;EJ;buildings
Reference;MS;resid televisions;electricity;0.0021073;0.0035888;0.0044278;0.003382;0.00310617;0.00302051;0.0032228;0.00339687;0.00358357;0.0037567;0.00392854;EJ;buildings
Reference;MS;trn_aviation_intl;electricity;0;0;0;0;0;0;0;3.48E-09;2.87E-08;2.24E-07;1.64E-06;EJ;transportation
Reference;MS;trn_aviation_intl;hydrogen;0;0;0;0;0;0;0;4.12E-09;8.23E-08;1.21E-06;1.33E-05;EJ;transportation
Reference;MS;trn_aviation_intl;refined liquids;0.00828997;0.00709131;0.00684757;0.0124053;0.0125075;0.011996;0.0119107;0.0118784;0.0126775;0.0134558;0.0142433;EJ;transportation
Reference;MS;trn_freight;electricity;0;0;0;0;0;1.01E-04;4.36E-04;8.50E-04;0.001074488;0.00118799;0.001289968;EJ;transportation
Reference;MS;trn_freight;hydrogen;0;0;0;0;0;1.43E-04;5.39E-04;0.001055054;0.001340097;0.00148605;0.001611789;EJ;transportation
Reference;MS;trn_freight;refined liquids;0.00672981;0.008608529;0.008691915;0.01006442;0.010109609;0.009822682;0.008876552;0.00759361;0.00728528;0.00753081;0.00795188;EJ;transportation
Reference;MS;trn_freight_road;electricity;0;0;0;0;0;8.87E-05;5.85E-04;0.001976363;0.003767545;0.005450803;0.007116485;EJ;transportation
Reference;MS;trn_freight_road;hydrogen;0;0;0;0;0;3.44E-05;2.68E-04;9.41E-04;0.001834158;0.002644857;0.003280213;EJ;transportation
Reference;MS;trn_freight_road;refined liquids;0.0787682;0.1190326;0.1193625;0.1180136;0.121169112;0.119718698;0.118103695;0.110686191;0.10629772;0.103438783;0.1011436;EJ;transportation
Reference;MS;trn_pass;electricity;0;0;0;0;1.15E-05;2.51E-05;4.25E-05;2.71E-04;6.15E-04;0.001375417;0.002923417;EJ;transportation
Reference;MS;trn_pass;hydrogen;0;0;0;0;0;0;0;6.50E-05;2.07E-04;6.09E-04;0.001596;EJ;transportation
Reference;MS;trn_pass;refined liquids;0.031899097;0.027432397;0.026501997;0.047735496;0.048141468;0.050187243;0.052250382;0.052596452;0.056039235;0.058314625;0.058623011;EJ;transportation
Reference;MS;trn_pass_road;electricity;0;0;0;0;0;1.14E-05;5.17E-05;1.47E-04;2.50E-04;3.20E-04;3.47E-04;EJ;transportation
Reference;MS;trn_pass_road;gas;0;7.91E-04;0.00110698;0.00116638;0.001654687;0.001612251;0.001169054;8.18E-04;6.39E-04;5.15E-04;4.39E-04;EJ;transportation
Reference;MS;trn_pass_road;hydrogen;0;0;0;0;0;1.74E-05;7.47E-05;1.99E-04;3.18E-04;3.82E-04;3.86E-04;EJ;transportation
Reference;MS;trn_pass_road;refined liquids;0.00302073;0.00456481;0.00457741;0.0045257;0.006650856;0.007698828;0.006591313;0.005381813;0.004278047;0.003476089;0.002977786;EJ;transportation
Reference;MS;trn_pass_road_LDV;electricity;0;0;0;0;0;1.02E-04;1.70E-04;1.93E-04;2.20E-04;2.49E-04;2.81E-04;EJ;transportation
Reference;MS;trn_pass_road_LDV;refined liquids;4.15E-04;5.94E-04;5.92E-04;6.24E-04;5.89E-04;3.65E-04;2.87E-04;3.10E-04;3.40E-04;3.71E-04;4.04E-04;EJ;transportation
Reference;MS;trn_pass_road_LDV_4W;electricity;0;0;0;0;0;0.001906212;0.009403448;0.015065633;0.019495329;0.021278006;0.022183597;EJ;transportation
Reference;MS;trn_pass_road_LDV_4W;hydrogen;0;0;0;0;0;1.97E-04;0.002103939;0.003569093;0.005202729;0.006545105;0.008193074;EJ;transportation
Reference;MS;trn_pass_road_LDV_4W;refined liquids;0.117907291;0.168766287;0.168222587;0.177275286;0.165543836;0.145129216;0.116698577;0.09709417;0.083683975;0.083077944;0.084469929;EJ;transportation
Reference;MS;trn_shipping_intl;electricity;0;0;0;0;0;0;0;1.90E-07;5.36E-07;1.54E-06;3.75E-06;EJ;transportation
Reference;MS;trn_shipping_intl;hydrogen;0;0;0;0;0;0;0;1.73E-06;6.27E-06;2.35E-05;7.35E-05;EJ;transportation
Reference;MS;trn_shipping_intl;refined liquids;0.0132601;0.00696534;0.00873167;0.0094377;0.009262957;0.009284118;0.00921276;0.00930324;0.00959334;0.00994602;0.01031032;EJ;transportation
